"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"229","1985-09-19T15:50:40.890Z",17.959,-102.408,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0002jwk","2014-11-07T00:37:11.076Z","offshore Michoacan, Mexico","earthquake",NA,NA,NA,21,"reviewed","us","us"
"230","1985-09-19T13:17:47.350Z",18.19,-102.533,27.9,8,"mw",NA,NA,NA,1.3,"us","usp0002jwe","2017-09-20T16:20:29.192Z","Michoacan, Mexico","earthquake",NA,3.8,NA,NA,"reviewed","us","hrv"
"231","1985-09-16T02:42:02.690Z",17.099,-94.849,101.2,4.6,"mb",NA,NA,NA,1.2,"us","usp0002jtj","2014-11-07T00:37:10.564Z","Oaxaca, Mexico","earthquake",NA,15.7,NA,3,"reviewed","us","us"
"232","1985-09-15T07:57:53.590Z",17.974,-97.158,64.8,6,"mw",NA,NA,NA,1,"us","usp0002jsu","2016-11-09T23:29:32.373Z","Oaxaca, Mexico","earthquake",NA,3.8,NA,NA,"reviewed","us","nc"
"233","1985-09-12T23:49:19.060Z",15.523,-91.689,173.7,4.6,"mb",NA,NA,NA,1,"us","usp0002jqg","2014-11-07T00:37:09.949Z","Guatemala","earthquake",NA,NA,NA,30,"reviewed","us","us"
"234","1985-08-24T20:27:13.970Z",21.804,-108.486,10,5.6,"mw",NA,NA,NA,1.3,"us","usp0002j3w","2016-11-09T23:19:21.068Z","off the coast of Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"235","1985-07-29T11:35:53.530Z",17.675,-94.628,46.8,5.3,"mb",NA,NA,NA,1,"us","usp0002h69","2014-11-07T00:36:54.067Z","Veracruz, Mexico","earthquake",NA,NA,NA,45,"reviewed","us","us"
"236","1985-07-28T20:30:49.550Z",26.224,-111.831,10,4.6,"mb",NA,NA,NA,1.1,"us","usp0002h5m","2014-11-07T00:36:53.912Z","Baja California Sur, Mexico","earthquake",NA,NA,NA,5,"reviewed","us","us"
"237","1985-07-21T20:52:23.180Z",19.389,-108.667,10,5,"mb",NA,NA,NA,1.1,"us","usp0002gzj","2014-11-07T00:36:53.104Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,28,"reviewed","us","us"
"238","1985-07-17T05:33:40.260Z",15.253,-92.38,173.2,4.8,"mb",NA,NA,NA,1.5,"us","usp0002guy","2014-11-07T00:36:52.196Z","Chiapas, Mexico","earthquake",NA,9.5,NA,5,"reviewed","us","us"
"239","1985-07-08T15:00:03.180Z",18.878,-108.357,10,4.6,"mb",NA,NA,NA,0.9,"us","usp0002gkv","2014-11-07T00:36:51.230Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,6,"reviewed","us","us"
"240","1985-07-08T10:33:20.610Z",19.563,-108.464,10,5.9,"mw",NA,NA,NA,1.1,"us","usp0002gkk","2016-11-09T22:56:24.076Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"241","1985-07-08T10:19:27.470Z",18.97,-108.316,10,4.7,"mb",NA,NA,NA,1.2,"us","usp0002gkj","2014-11-07T00:36:51.172Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,6,"reviewed","us","us"
"242","1985-07-05T07:20:09.630Z",17.268,-94.233,132,5.2,"mb",NA,NA,NA,1.1,"us","usp0002gez","2014-11-07T00:36:50.235Z","Veracruz, Mexico","earthquake",NA,6.1,NA,71,"reviewed","us","us"
"243","1985-07-04T08:51:35.690Z",17.533,-96.991,70.4,5.1,"mw",NA,NA,NA,1,"us","usp0002gdu","2016-11-09T22:54:36.781Z","Oaxaca, Mexico","earthquake",NA,3.8,NA,NA,"reviewed","us","hrv"
"244","1985-06-18T17:32:09.540Z",17.462,-101.185,33,4.5,"mb",NA,NA,NA,1.3,"us","usp0002fyp","2014-11-07T00:36:44.320Z","Guerrero, Mexico","earthquake",NA,NA,NA,18,"reviewed","us","us"
"245","1985-06-14T07:43:57.950Z",17.679,-94.553,153.5,4.8,"mb",NA,NA,NA,0.9,"us","usp0002fuj","2014-11-07T00:36:43.819Z","Veracruz, Mexico","earthquake",NA,5.6,NA,46,"reviewed","us","us"
"246","1985-06-12T11:03:04.940Z",15.765,-93.966,62.9,5.5,"mb",NA,NA,NA,0.9,"us","usp0002fs0","2014-11-07T00:36:43.439Z","offshore Chiapas, Mexico","earthquake",NA,7,NA,73,"reviewed","us","us"
"247","1985-06-11T08:04:58.260Z",19.066,-104.494,83.2,4.6,"mb",NA,NA,NA,1.3,"us","usp0002frb","2014-11-07T00:36:43.346Z","offshore Colima, Mexico","earthquake",NA,18.4,NA,3,"reviewed","us","us"
"248","1985-06-03T23:30:02.360Z",17.659,-106.96,10,4.5,"mb",NA,NA,NA,1,"us","usp0002fgh","2014-11-07T00:36:41.597Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,4,"reviewed","us","us"
"249","1985-06-02T06:37:43.360Z",15.423,-91.793,167.5,5,"mb",NA,NA,NA,1.2,"us","usp0002feh","2014-11-07T00:36:40.261Z","Guatemala","earthquake",NA,9.9,NA,4,"reviewed","us","us"
"250","1985-05-31T06:00:02.660Z",15.852,-92.948,112.1,4.8,"mb",NA,NA,NA,1.1,"us","usp0002fc6","2014-11-07T00:36:37.612Z","Chiapas, Mexico","earthquake",NA,12.2,NA,16,"reviewed","us","us"
"251","1985-05-28T19:27:52.220Z",18.907,-101.862,105.7,5.2,"mb",NA,NA,NA,1,"us","usp0002f9m","2014-11-07T00:36:37.268Z","Michoacan, Mexico","earthquake",NA,6.3,NA,53,"reviewed","us","us"
"252","1985-05-24T12:02:58.870Z",16.814,-95.334,152.4,4.6,"mb",NA,NA,NA,1.2,"us","usp0002f52","2014-11-07T00:36:36.751Z","Oaxaca, Mexico","earthquake",NA,8.8,NA,2,"reviewed","us","us"
"253","1985-05-23T09:24:58.490Z",16.818,-91.546,33,4.5,"mb",NA,NA,NA,1,"us","usp0002f3s","2014-11-07T00:36:36.599Z","Chiapas, Mexico","earthquake",NA,NA,NA,20,"reviewed","us","us"
"254","1985-05-07T08:00:29.080Z",15.551,-94.63,49.9,4.5,"mb",NA,NA,NA,1,"us","usp0002ehe","2014-11-07T00:36:33.522Z","offshore Oaxaca, Mexico","earthquake",NA,9.8,NA,12,"reviewed","us","us"
"255","1985-05-06T01:13:20.160Z",16.747,-98.03,63.4,4.8,"mb",NA,NA,NA,1.2,"us","usp0002egb","2014-11-07T00:36:33.054Z","Oaxaca, Mexico","earthquake",NA,8.2,NA,10,"reviewed","us","us"
"256","1985-05-04T12:47:09.960Z",16.668,-113.529,10,4.7,"mb",NA,NA,NA,1.5,"us","usp0002efd","2014-11-07T00:36:32.826Z","off the coast of Mexico","earthquake",NA,NA,NA,17,"reviewed","us","us"
"257","1985-04-17T08:28:52.660Z",15.273,-105.201,10,4.5,"ms",NA,NA,NA,1.1,"us","usp0002dw8","2014-11-07T00:36:27.096Z","off the coast of Michoacan, Mexico","earthquake",NA,NA,NA,1,"reviewed","us","us"
"258","1985-04-04T16:30:36.760Z",16.281,-95.456,46.6,4.6,"mb",NA,NA,NA,1.1,"us","usp0002dfb","2014-11-07T00:36:24.536Z","Oaxaca, Mexico","earthquake",NA,22.9,NA,6,"reviewed","us","us"
"259","1985-03-10T10:01:20.190Z",16.323,-99.076,22.7,4.6,"mb",NA,NA,NA,1.1,"us","usp0002cpj","2014-11-07T00:36:18.006Z","offshore Guerrero, Mexico","earthquake",NA,5.2,NA,5,"reviewed","us","us"
"260","1985-03-10T08:28:59.520Z",16.09,-105.259,10,4.7,"mb",NA,NA,NA,1.2,"us","usp0002cpb","2014-11-07T00:36:17.976Z","off the coast of Michoacan, Mexico","earthquake",NA,NA,NA,13,"reviewed","us","us"
"261","1985-03-07T00:26:02.170Z",26.323,-109.968,10,4.5,"mb",NA,NA,NA,1.3,"us","usp0002chx","2014-11-07T00:36:17.309Z","Sonora-Sinaloa border region, Mexico","earthquake",NA,NA,NA,6,"reviewed","us","us"
"262","1985-03-04T22:11:13.800Z",15.289,-92.565,102.9,5,"mb",NA,NA,NA,1.1,"us","usp0002ceu","2014-11-07T00:36:16.740Z","Chiapas, Mexico","earthquake",NA,NA,NA,18,"reviewed","us","us"
"263","1985-02-18T17:44:30.480Z",16.372,-94.56,123.6,4.5,"mb",NA,NA,NA,0.8,"us","usp0002c0g","2014-11-07T00:36:11.040Z","Oaxaca, Mexico","earthquake",NA,5.8,NA,15,"reviewed","us","us"
"264","1985-02-17T00:01:33.910Z",18.023,-100.456,66.1,4.6,"mb",NA,NA,NA,1.1,"us","usp0002byy","2014-11-07T00:36:10.867Z","Guerrero, Mexico","earthquake",NA,9.5,NA,5,"reviewed","us","us"
"265","1985-02-11T21:09:21.260Z",16.746,-100.217,30,4.6,"mb",NA,NA,NA,1.2,"us","usp0002bu0","2014-11-07T00:36:10.319Z","offshore Guerrero, Mexico","earthquake",NA,8.8,NA,6,"reviewed","us","us"
"266","1985-02-11T00:13:53.780Z",16.644,-94.968,90.8,5.7,"mw",NA,NA,NA,1.2,"us","usp0002bt5","2016-11-09T21:51:20.042Z","Oaxaca, Mexico","earthquake",NA,4,NA,NA,"reviewed","us","hrv"
"267","1985-02-10T21:37:46.660Z",18.733,-102.899,89.4,5,"mb",NA,NA,NA,0.9,"us","usp0002bt0","2014-11-07T00:36:10.114Z","Michoacan, Mexico","earthquake",NA,5.3,NA,18,"reviewed","us","us"
"268","1985-02-10T16:35:43.120Z",16.269,-94.516,28.3,5.1,"mb",NA,NA,NA,1.1,"us","usp0002bss","2014-11-07T00:36:10.084Z","Oaxaca, Mexico","earthquake",NA,7.4,NA,8,"reviewed","us","us"
"269","1985-02-01T01:19:26.680Z",16,-95.521,33,4.5,"mb",NA,NA,NA,0.9,"us","usp0002bhu","2014-11-07T00:36:06.929Z","Oaxaca, Mexico","earthquake",NA,NA,NA,6,"reviewed","us","us"
"270","1996-01-25T12:45:08.410Z",18.511,-102.129,76.5,5.5,"mw",NA,NA,NA,1,"us","usp0007bpy","2016-11-09T21:44:57.151Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"271","1996-01-08T09:20:17.460Z",16.232,-98.201,33,5,"mb",NA,NA,NA,1.1,"us","usp0007amv","2014-11-07T00:59:37.825Z","Oaxaca, Mexico","earthquake",NA,NA,NA,54,"reviewed","us","us"
"272","1996-01-07T13:27:01.920Z",17.39,-94.684,140.9,4.6,"mb",NA,NA,NA,1.1,"us","usp0007ajk","2014-11-07T00:59:37.506Z","Veracruz, Mexico","earthquake",NA,NA,NA,36,"reviewed","us","us"
"273","1995-12-26T08:11:38.740Z",15.231,-104.55,33,4.6,"mb",NA,NA,NA,1,"us","usp00079n2","2014-11-07T00:59:29.423Z","off the coast of Michoacan, Mexico","earthquake",NA,NA,NA,22,"reviewed","us","us"
"274","1995-12-23T13:27:29.590Z",17.414,-101.268,33,4.5,"mb",NA,NA,NA,1.4,"us","usp00079fa","2014-11-07T00:59:28.671Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,12,"reviewed","us","us"
"275","1995-12-21T00:24:19.220Z",19.39,-105.036,60.3,4.6,"mb",NA,NA,NA,1.1,"us","usp00079av","2014-11-07T00:59:28.134Z","offshore Jalisco, Mexico","earthquake",NA,10.5,NA,23,"reviewed","us","us"
"276","1995-12-20T21:52:26.230Z",18.582,-101.071,76.6,5.3,"mw",NA,NA,NA,1.1,"us","usp00079aq","2016-11-10T00:15:15.848Z","Michoacan, Mexico","earthquake",NA,4.2,NA,NA,"reviewed","us","hrv"
"277","1995-12-19T22:04:35.770Z",16.17,-99.052,20.5,4.5,"mb",NA,NA,NA,1.2,"us","usp0007995","2014-11-07T00:59:27.441Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,15,"reviewed","us","us"
"278","1995-12-19T20:56:06.380Z",15.301,-90.154,10,5.4,"mw",NA,NA,NA,1.3,"us","usp0007992","2017-04-13T22:08:15.300Z","Guatemala","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"279","1995-12-18T21:13:24.950Z",15.923,-90.189,29.5,4.5,"mb",NA,NA,NA,1,"us","usp0007977","2014-11-07T00:59:27.262Z","Guatemala","earthquake",NA,9.2,NA,7,"reviewed","us","us"
"280","1995-12-14T10:55:39.770Z",18.722,-107.054,33,5.8,"mw",NA,NA,NA,1.1,"us","usp00078z4","2016-11-10T00:12:28.467Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"281","1995-12-11T19:44:09.210Z",18.583,-105.517,20.3,6.1,"mw",NA,NA,NA,1.2,"us","usp00078u8","2016-11-10T00:54:45.043Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"282","1995-12-11T19:11:39.680Z",18.718,-105.534,28,5.8,"mw",NA,NA,NA,1.2,"us","usp00078u5","2016-11-10T00:10:57.255Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"283","1995-12-11T14:09:23.790Z",18.926,-105.471,20,6.4,"mwb",NA,NA,NA,1.3,"us","usp00078tr","2016-11-10T00:54:44.464Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"284","1995-11-28T21:45:54.430Z",18.742,-101.227,88.7,4.5,"mb",NA,NA,NA,0.8,"us","usp00077q9","2014-11-07T00:59:14.531Z","Michoacan, Mexico","earthquake",NA,4.2,NA,29,"reviewed","us","us"
"285","1995-11-21T21:09:17.280Z",15.077,-89.466,10,4.5,"ms",NA,NA,NA,1.2,"us","usp000777x","2014-11-07T00:59:12.311Z","Guatemala","earthquake",NA,NA,NA,1,"reviewed","us","us"
"286","1995-11-21T08:58:30.890Z",18.792,-105.344,33,5.4,"mw",NA,NA,NA,0.8,"us","usp000776q","2016-11-10T00:01:08.037Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"287","1995-11-03T23:38:35.240Z",19.399,-105.243,59.8,4.6,"mb",NA,NA,NA,1,"us","usp000768w","2014-11-07T00:59:07.224Z","offshore Jalisco, Mexico","earthquake",NA,8.2,NA,25,"reviewed","us","us"
"288","1995-11-03T22:20:28.510Z",19.373,-105.243,64.9,4.6,"mb",NA,NA,NA,1.2,"us","usp000768p","2014-11-07T00:59:07.173Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,35,"reviewed","us","us"
"289","1995-10-30T14:47:54.690Z",16.46,-98.376,33,5.6,"mw",NA,NA,NA,1,"us","usp000760d","2016-11-09T23:51:08.367Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"290","1995-10-27T17:17:31.760Z",24.364,-109.884,10,4.6,"mb",NA,NA,NA,1.2,"us","usp00075vf","2014-11-07T00:59:01.485Z","Gulf of California","earthquake",NA,NA,NA,33,"reviewed","us","us"
"291","1995-10-25T16:50:10.070Z",19.535,-105.396,33,4.6,"mb",NA,NA,NA,1.1,"us","usp00075rx","2014-11-07T00:59:00.815Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,34,"reviewed","us","us"
"292","1995-10-25T03:22:53.440Z",19.245,-104.952,33,4.5,"mb",NA,NA,NA,1,"us","usp00075r1","2014-11-07T00:59:00.694Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,2,"reviewed","us","us"
"293","1995-10-23T20:06:29.970Z",19.145,-104.492,69.5,4.5,"mb",NA,NA,NA,1,"us","usp00075my","2014-11-07T00:59:00.293Z","Colima, Mexico","earthquake",NA,7,NA,29,"reviewed","us","us"
"294","1995-10-21T02:38:57.120Z",16.84,-93.469,159.3,7.2,"mw",NA,NA,NA,1.1,"us","usp00075gf","2017-04-26T17:51:14.038Z","Chiapas, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"295","1995-10-18T23:02:08.120Z",19.243,-104.989,20.2,5.5,"mw",NA,NA,NA,1.2,"us","usp00075cz","2016-11-09T23:45:07.351Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"296","1995-10-16T18:18:01.540Z",19.034,-104.516,33,5,"mb",NA,NA,NA,1.2,"us","usp000758t","2014-11-07T00:58:58.163Z","offshore Colima, Mexico","earthquake",NA,NA,NA,73,"reviewed","us","us"
"297","1995-10-13T16:26:55.070Z",15.017,-94.112,34,4.7,"mb",NA,NA,NA,1,"us","usp0007535","2014-11-07T00:58:57.255Z","off the coast of Chiapas, Mexico","earthquake",NA,8.4,NA,38,"reviewed","us","us"
"298","1995-10-13T03:18:48.200Z",20.953,-106.16,33,4.7,"mb",NA,NA,NA,1.1,"us","usp0007527","2014-11-07T00:58:57.125Z","offshore Nayarit, Mexico","earthquake",NA,NA,NA,43,"reviewed","us","us"
"299","1995-10-12T16:52:53.000Z",18.81,-104.017,16.1,6,"mw",NA,NA,NA,1.1,"us","usp000751d","2017-04-26T17:51:10.179Z","offshore Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"300","1995-10-11T22:18:45.380Z",19.316,-105.428,19.6,4.6,"mb",NA,NA,NA,1.6,"us","usp00074zt","2014-11-07T00:58:56.740Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,20,"reviewed","us","us"
"301","1995-10-10T11:44:52.610Z",18.91,-104.272,33,4.7,"mb",NA,NA,NA,1.2,"us","usp00074x8","2014-11-07T00:58:56.305Z","offshore Colima, Mexico","earthquake",NA,NA,NA,10,"reviewed","us","us"
"302","1995-10-10T00:06:15.610Z",18.84,-104.044,33,5.1,"mb",NA,NA,NA,1,"us","usp00074w4","2014-11-07T00:58:56.082Z","offshore Colima, Mexico","earthquake",NA,NA,NA,72,"reviewed","us","us"
"303","1995-10-09T22:24:01.600Z",19.226,-105.022,33,4.7,"mb",NA,NA,NA,1.2,"us","usp00074w0","2014-11-07T00:58:56.057Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,43,"reviewed","us","us"
"304","1995-10-09T21:44:11.260Z",18.97,-104.403,33,4.9,"mb",NA,NA,NA,1.2,"us","usp00074vz","2014-11-07T00:58:56.046Z","offshore Colima, Mexico","earthquake",NA,NA,NA,57,"reviewed","us","us"
"305","1995-10-09T16:38:46.480Z",19.276,-105.462,33,4.9,"mb",NA,NA,NA,1.3,"us","usp00074ve","2014-11-07T00:58:55.662Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,34,"reviewed","us","us"
"306","1995-10-09T15:35:53.910Z",19.055,-104.205,33,8,"mw",NA,NA,NA,1.3,"us","usp00074vc","2017-04-26T17:51:08.905Z","Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"307","1995-10-07T12:51:13.990Z",16.24,-98.619,22.3,4.9,"mb",NA,NA,NA,1.1,"us","usp00074r6","2014-11-07T00:58:54.880Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,41,"reviewed","us","us"
"308","1995-10-06T05:13:25.270Z",18.881,-104.37,33,5.8,"mw",NA,NA,NA,1.2,"us","usp00074kt","2016-11-09T23:39:50.336Z","offshore Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"309","1995-09-30T07:38:23.480Z",14.582,-93.255,53.4,4.6,"mb",NA,NA,NA,1.2,"us","usp000746y","2014-11-07T00:58:48.093Z","offshore Chiapas, Mexico","earthquake",NA,8.2,NA,37,"reviewed","us","us"
"310","1995-09-21T10:53:01.090Z",18.673,-101.169,95.4,4.6,"mb",NA,NA,NA,1.2,"us","usp00073qq","2014-11-07T00:58:45.825Z","Michoacan, Mexico","earthquake",NA,NA,NA,38,"reviewed","us","us"
"311","1995-09-20T01:13:22.760Z",16.32,-98.623,33,4.7,"mb",NA,NA,NA,0.9,"us","usp00073me","2014-11-07T00:58:45.144Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,46,"reviewed","us","us"
"312","1995-09-17T06:39:31.350Z",16.438,-98.819,33,4.8,"mb",NA,NA,NA,0.9,"us","usp00073g2","2014-11-07T00:58:44.517Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,21,"reviewed","us","us"
"313","1995-09-16T22:19:03.310Z",16.784,-98.25,36.6,4.9,"mb",NA,NA,NA,0.8,"us","usp00073fj","2014-11-07T00:58:44.458Z","Guerrero, Mexico","earthquake",NA,NA,NA,42,"reviewed","us","us"
"314","1995-09-16T03:20:06.990Z",16.653,-98.296,31,5.1,"mb",NA,NA,NA,1.1,"us","usp00073eg","2014-11-07T00:58:44.321Z","Guerrero, Mexico","earthquake",NA,NA,NA,63,"reviewed","us","us"
"315","1995-09-15T17:06:27.300Z",14.75,-94.282,33,4.7,"mb",NA,NA,NA,1.1,"us","usp00073dv","2014-11-07T00:58:44.190Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,42,"reviewed","us","us"
"316","1995-09-14T20:52:10.750Z",16.35,-98.677,33,4.5,"mb",NA,NA,NA,1.2,"us","usp00073cv","2014-11-07T00:58:44.087Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,25,"reviewed","us","us"
"317","1995-09-14T15:31:59.340Z",16.622,-98.869,33,4.5,"mb",NA,NA,NA,1,"us","usp00073c9","2014-11-07T00:58:44.008Z","Guerrero, Mexico","earthquake",NA,NA,NA,8,"reviewed","us","us"
"318","1995-09-14T15:07:28.310Z",16.421,-98.716,33,4.5,"mb",NA,NA,NA,0.9,"us","usp00073c8","2014-11-07T00:58:43.980Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,2,"reviewed","us","us"
"319","1995-09-14T14:04:31.430Z",16.779,-98.597,23,7.4,"mwb",NA,NA,NA,1.2,"us","usp00073c5","2017-04-26T17:50:57.886Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"320","1995-09-10T06:02:58.850Z",14.936,-94.178,33,5.4,"mw",NA,NA,NA,1.1,"us","usp000736d","2016-11-09T23:27:16.232Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"321","1995-09-10T03:12:05.330Z",14.76,-94.279,33,4.6,"mb",NA,NA,NA,0.9,"us","usp0007369","2014-11-07T00:58:42.656Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,22,"reviewed","us","us"
"322","1995-09-10T00:26:14.080Z",14.733,-94.329,33,4.6,"mb",NA,NA,NA,1.2,"us","usp000735z","2014-11-07T00:58:42.627Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,28,"reviewed","us","us"
"323","1995-09-09T22:08:30.560Z",14.858,-94.357,33,5,"mb",NA,NA,NA,1.1,"us","usp000735m","2014-11-07T00:58:42.577Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,71,"reviewed","us","us"
"324","1995-09-08T17:25:47.120Z",14.873,-94.261,17.5,5.3,"mw",NA,NA,NA,1,"us","usp000733q","2016-11-09T23:26:22.650Z","off the coast of Chiapas, Mexico","earthquake",NA,5.8,NA,NA,"reviewed","us","hrv"
"325","1995-09-06T22:48:49.600Z",14.943,-94.253,12.4,6,"mwb",NA,NA,NA,1,"us","usp000730r","2016-11-09T23:25:26.883Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"326","1995-08-28T12:23:04.050Z",25.966,-110.262,10,4.7,"mb",NA,NA,NA,0.9,"us","usp00072k6","2014-11-07T00:58:36.359Z","Gulf of California","earthquake",NA,NA,NA,43,"reviewed","us","us"
"327","1995-08-28T10:46:12.060Z",26.092,-110.284,12.2,6.6,"mwb",NA,NA,NA,1.1,"us","usp00072k0","2016-11-10T00:44:13.362Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"328","1995-07-19T10:53:23.670Z",16.693,-98.614,30.1,4.9,"mb",NA,NA,NA,1.2,"us","usp00070rv","2014-11-07T00:58:22.134Z","Guerrero, Mexico","earthquake",NA,NA,NA,57,"reviewed","us","us"
"329","1995-07-01T11:47:53.310Z",14.716,-93.471,33,4.6,"mb",NA,NA,NA,1.3,"us","usp0006zzh","2014-11-07T00:58:15.551Z","offshore Chiapas, Mexico","earthquake",NA,NA,NA,9,"reviewed","us","us"
"330","1995-06-30T13:41:42.900Z",24.386,-110.265,10,5.7,"mw",NA,NA,NA,1,"us","usp0006zy5","2016-11-09T22:52:54.774Z","Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"331","1995-06-30T11:58:56.880Z",24.688,-110.228,10,6.2,"mw",NA,NA,NA,1.1,"us","usp0006zy0","2017-04-13T22:07:48.331Z","Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"332","1995-06-28T12:04:17.320Z",17.523,-94.186,183.2,4.7,"mb",NA,NA,NA,0.9,"us","usp0006zu5","2014-11-07T00:58:12.298Z","Veracruz, Mexico","earthquake",NA,NA,NA,51,"reviewed","us","us"
"333","1995-06-12T22:18:48.970Z",19.529,-109.18,10,4.6,"mb",NA,NA,NA,1.3,"us","usp0006z06","2014-11-07T00:58:08.401Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,20,"reviewed","us","us"
"334","1995-05-31T16:08:40.250Z",18.956,-107.42,33,6.4,"mwb",NA,NA,NA,1.1,"us","usp0006yd5","2016-11-10T00:36:34.589Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"335","1995-05-06T20:45:55.650Z",25.326,-109.394,10,4.8,"mb",NA,NA,NA,1.3,"us","usp0006x03","2014-11-07T00:57:53.553Z","Gulf of California","earthquake",NA,NA,NA,18,"reviewed","us","us"
"336","1995-04-27T06:42:18.870Z",18.127,-101.642,36.9,5.2,"mw",NA,NA,NA,1,"us","usp0006we6","2016-11-09T22:23:57.352Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"337","1995-04-14T06:01:08.560Z",16.652,-98.932,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0006vn1","2014-11-07T00:57:41.923Z","Guerrero, Mexico","earthquake",NA,NA,NA,30,"reviewed","us","us"
"338","1995-03-10T07:06:53.960Z",15.035,-92.77,68.6,4.5,"mb",NA,NA,NA,1,"us","usp0006u0e","2014-11-07T00:57:29.591Z","offshore Chiapas, Mexico","earthquake",NA,NA,NA,29,"reviewed","us","us"
"339","1995-03-06T18:44:01.200Z",15.571,-91.995,173.8,4.8,"mb",NA,NA,NA,1.1,"us","usp0006tw6","2014-11-07T00:57:28.793Z","Guatemala","earthquake",NA,NA,NA,33,"reviewed","us","us"
"340","1997-02-20T03:12:40.880Z",18.299,-105.416,53.4,4.6,"mb",NA,NA,NA,1.04,"us","usp0007xgy","2014-11-07T01:02:10.062Z","off the coast of Jalisco, Mexico","earthquake",NA,12.2,NA,16,"reviewed","us","us"
"341","1997-02-13T22:21:26.240Z",19.797,-109.323,10,4.6,"mb",NA,NA,NA,1.07,"us","usp0007x6v","2014-11-07T01:02:08.850Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,14,"reviewed","us","us"
"342","1997-02-10T20:17:25.360Z",24.719,-109.152,10,5,"mb",NA,NA,NA,1.09,"us","usp0007x1s","2014-11-07T01:02:08.029Z","Gulf of California","earthquake",NA,NA,NA,23,"reviewed","us","us"
"343","1997-01-27T16:47:32.760Z",17.846,-102.725,26,5,"mb",NA,NA,NA,1,"us","usp0007wej","2014-11-07T01:02:00.638Z","offshore Michoacan, Mexico","earthquake",NA,NA,NA,39,"reviewed","us","us"
"344","1997-01-24T06:15:09.400Z",15.904,-91.301,50,4.6,"mb",NA,NA,NA,1.28,"us","usp0007w9k","2014-11-07T01:02:00.028Z","Guatemala","earthquake",NA,NA,NA,12,"reviewed","us","us"
