"time.latitude.longitude.depth.mag.magType.nst.gap.dmin.rms.net.id.updated.place.type.horizontalError.depthError.magError.magNst.status.locationSource.magSource"
"254" "254 1992-07-28 18:27:03 34.112 -116.415 -0.893 4.6 ml 0 32.9 NA 0.2 ci ci3048163 2016-02-10 00:59:16 2km E of Yucca Valley, California earthquake NA 0.252 NA 28 reviewed ci ci"
"255" "255 1992-07-25 04:31:59 33.937 -116.306 3.701 4.83 ml 0 25.7 NA 0.236 ci ci3046818 2016-02-10 11:37:30 15km NNE of Thousand Palms, California earthquake NA 0.133 NA 34 reviewed ci ci"
"256" "256 1992-07-24 18:14:36 33.901 -116.285 7.214 4.96 ml 0 28.5 NA 0.223 ci ci3046661 2016-02-10 04:30:20 13km NE of Thousand Palms, California earthquake NA 0.374 NA 32 reviewed ci ci"
"257" "257 1992-07-20 13:13:19 34.991 -116.948 -0.812 4.68 ml 0 62.4 NA 0.197 ci ci3045013 2016-02-10 04:26:16 12km NNE of Barstow, California earthquake NA 0.622 NA 27 reviewed ci ci"
"258" "258 1992-07-20 04:48:01 34.97 -116.939 3.737 4.55 ml 0 62.2 NA 0.195 ci ci3044898 2016-02-09 21:07:18 11km NE of Barstow, California earthquake NA 0.427 NA 30 reviewed ci ci"
"259" "259 1992-07-11 18:14:16 35.21 -118.067 9.564 5.67 ml 0 28.2 NA 0.178 ci ci3041390 2017-04-26 17:46:53 12km NW of California City, California earthquake NA 0.578 NA 15 reviewed ci ci"
"260" "260 1992-07-09 01:43:57 34.239 -116.837 -1.934 4.87 ml 0 22.2 NA 0.218 ci ci3039881 2017-04-12 00:48:30 3km SSE of Big Bear City, California earthquake NA 0.285 NA 19 reviewed ci ci"
"261" "261 1992-07-09 01:43:57 34.24 -116.84 0 5.3 mwc NA NA NA NA gcmt gcmtb070992a 2017-04-26 17:46:52 Southern California earthquake NA NA NA NA automatic gcmt gcmt"
"262" "262 1992-07-08 02:23:11 34.575 -116.336 4.9 4.91 ml 0 62.3 NA 0.325 ci ci3038139 2016-02-10 11:18:32 23km SW of Ludlow, California earthquake NA NA NA 20 reviewed ci ci"
"263" "263 1992-07-05 21:18:27 34.583 -116.322 4.922 5.42 ml 0 71.6 NA 0.296 ci ci3035348 2016-02-10 14:41:36 21km SW of Ludlow, California earthquake NA NA NA 21 reviewed ci ci"
"264" "264 1992-07-05 10:55:43 35.03 -116.968 -0.075 4.56 ml 0 61.2 NA 0.216 ci ci3035113 2016-02-09 20:49:19 15km NNE of Barstow, California earthquake NA 0.515 NA 26 reviewed ci ci"
"265" "265 1992-07-01 07:40:29 34.33 -116.464 5.091 5.34 ml 0 109.4 NA 0.22 ci ci3032643 2016-02-10 11:08:59 24km N of Yucca Valley, California earthquake NA NA NA 20 reviewed ci ci"
"266" "266 1992-07-01 06:16:56 35.677 -117.608 2.424 4.51 ml 0 115.8 NA 0.212 ci ci3032594 2016-02-10 07:33:22 9km NE of Ridgecrest, California earthquake NA 0.139 NA 35 reviewed ci ci"
"267" "267 1992-06-30 21:22:54 34.1301667 -116.7238333 11.616 4.85 ml 170 20 NA 0.36 ci ci3038550 2016-04-02 05:40:02 16km NW of Morongo Valley, CA earthquake 0.27 0.41 NA 9 reviewed ci ci"
"268" "268 1992-06-30 14:38:11 33.9971667 -116.3565 1.021 4.99 ml 93 33 NA 0.32 ci ci3032166 2016-11-09 22:52:53 14km ENE of Desert Hot Springs, CA earthquake 0.35 0.76 NA 11 reviewed ci ci"
"269" "269 1992-06-30 13:05:36 35.679 -117.6238333 2.764 4.59 ml 91 111 NA 0.29 ci ci3032127 2016-04-01 19:56:09 8km NE of Ridgecrest, CA earthquake 0.48 0.73 NA 21 reviewed ci ci"
"270" "270 1992-06-29 16:41:41 34.249 -116.719 -0.003 4.64 ml 0 62.5 NA 0.193 ci ci3031666 2016-02-10 21:44:14 12km E of Big Bear City, California earthquake NA 0.375 NA 13 reviewed ci ci"
"271" "271 1992-06-29 16:01:42 33.8725 -116.268 0.691 4.83 ml 61 54 NA 0.28 ci ci3031649 2017-04-13 22:04:40 13km ENE of Thousand Palms, CA earthquake 0.44 0.83 NA 8 reviewed ci ci"
"272" "272 1992-06-29 14:41:26 34.111 -116.9968333 3.311 4.59 ml 61 56 NA 0.29 ci ci3031622 2016-04-01 23:08:39 10km NNE of Yucaipa, CA earthquake 0.45 0.98 NA 20 reviewed ci ci"
"273" "273 1992-06-29 14:31:30 34.081 -116.386 4.173 4.64 ml 0 72.7 NA 0.189 ci ci3031618 2016-02-10 14:31:35 6km SE of Yucca Valley, California earthquake NA 0.991 NA 20 reviewed ci ci"
"274" "274 1992-06-29 14:13:38 34.1045 -116.39 11.191 5.08 mc 99 71 NA 0.45 ci ci3031615 2016-11-09 22:52:24 4km ESE of Yucca Valley, CA earthquake 0.76 0.95 NA 94 reviewed ci ci"
"275" "275 1992-06-29 14:08:37 34.105 -116.403 9.649 5.69 ml 0 89.3 NA 0.272 ci ci3031935 2016-02-10 11:05:13 3km ESE of Yucca Valley, California earthquake NA 0.801 NA 12 reviewed ci ci"
"276" "276 1992-06-29 10:14:23 36.698 -116.289 9.07 5.4 ms 21 277 NA 1.67 ci ci3031537 2017-04-13 22:04:40 48km ESE of Beatty, NV earthquake 99 31.61 NA 0 reviewed ci ci"
"277" "277 1992-06-29 01:18:13 35.16 -117.362 3.293 4.67 ml 0 141.6 NA 0.151 ci ci3040295 2016-02-10 03:56:33 32km NE of Boron, California earthquake NA 1.151 NA 16 reviewed ci ci"
"278" "278 1992-06-28 21:13:16 34.095 -116.427 2.983 4.67 ml 0 87.3 NA 0.255 ci ci3031245 2016-02-10 00:18:58 2km SSE of Yucca Valley, California earthquake NA 0.266 NA 16 reviewed ci ci"
"279" "279 1992-06-28 17:05:57 34.255 -116.912 6.553 5.26 ml 0 36.7 NA 0.222 ci ci3031157 2016-02-10 07:27:06 1km N of Big Bear Lake, California earthquake NA 1.118 NA 11 reviewed ci ci"
"280" "280 1992-06-28 17:01:32 34.1788333 -116.9246667 9.226 4.98 ml 65 78 NA 0.31 ci ci3031154 2016-04-02 15:12:45 7km S of Big Bear Lake, CA earthquake 0.52 0.77 NA 6 reviewed ci ci"
"281" "281 1992-06-28 15:24:29 34.2011667 -116.751 5.266 4.76 ml 76 95 NA 0.51 ci ci3031134 2016-04-01 19:52:17 11km SE of Big Bear City, CA earthquake 0.92 31.61 NA 9 reviewed ci ci"
"282" "282 1992-06-28 15:18:33 34.2025 -116.7583333 7.761 4.58 ml 15 116 0.156 0.19 ci ci3031129 2016-04-02 12:03:30 10km SE of Big Bear City, CA earthquake 0.62 3.39 NA 13 reviewed ci ci"
"283" "283 1992-06-28 15:17:14 34.1111667 -116.8751667 3.64 4.66 ml 17 108 NA 0.37 ci ci3037203 2016-04-02 18:24:34 15km SSE of Big Bear Lake, CA earthquake 1.2 3.49 NA 9 reviewed ci ci"
"284" "284 1992-06-28 15:05:30 34.203 -116.827 3.634 6.3 mw 0 95.4 NA 0.226 ci ci3031425 2017-04-26 17:46:51 7km SSE of Big Bear City, CA earthquake NA 91.295 NA 0 reviewed ci ci"
"285" "285 1992-06-28 15:04:51 34.1595 -116.8246667 11.363 4.54 ml 107 34 NA 0.33 ci ci2057011 2016-04-02 18:20:24 12km S of Big Bear City, CA earthquake 0.48 0.61 NA 19 reviewed ci ci"
"286" "286 1992-06-28 14:43:21 34.162 -116.852 9.615 5.53 ml 0 70.9 NA 0.146 ci ci2057008 2017-04-13 22:04:39 11km SSE of Big Bear Lake, California earthquake NA 2.031 NA 11 reviewed ci ci"
"287" "287 1992-06-28 13:50:46 34.109 -116.403 4.664 4.95 ml 0 194.4 NA 0.31 ci ci3031243 2016-02-10 18:02:07 3km ESE of Yucca Valley, California earthquake NA NA NA 12 reviewed ci ci"
"288" "288 1992-06-28 13:28:21 36.587 -116.904 4.865 4.65 ml 0 309 NA 0.253 ci ci3031875 2016-02-10 07:26:42 16km NNW of Furnace Creek, California earthquake NA NA NA 20 reviewed ci ci"
"289" "289 1992-06-28 13:26:05 34.16 -116.407 4.778 4.88 ml 0 159.1 NA 0.379 ci ci2056989 2016-02-10 18:02:04 6km NNE of Yucca Valley, California earthquake NA NA NA 9 reviewed ci ci"
"290" "290 1992-06-28 13:18:15 34.093 -116.391 -0.739 4.5 ml 0 121.9 NA 0.212 ci ci3055321 2016-02-10 11:02:33 4km ESE of Yucca Valley, California earthquake NA 1.086 NA 15 reviewed ci ci"
"291" "291 1992-06-28 13:10:50 34.4183333 -116.4406667 4.652 4.87 ml 37 171 NA 0.38 ci ci2056985 2016-04-02 15:11:33 34km NNW of Joshua Tree, CA earthquake 1.37 31.61 NA 12 reviewed ci ci"
"292" "292 1992-06-28 12:40:53 34.3411667 -116.5106667 4.388 5.41 ml 23 219 NA 0.44 ci ci2056980 2016-04-02 05:35:46 26km NNW of Yucca Valley, CA earthquake 2.66 31.61 NA 6 reviewed ci ci"
"293" "293 1992-06-28 12:36:40 34.115 -116.4263333 7.502 5.49 ml 30 176 NA 0.41 ci ci2056979 2016-04-02 08:46:00 0km E of Yucca Valley, CA earthquake 1.46 1.85 NA 11 reviewed ci ci"
"294" "294 1992-06-28 12:02:58 34.1511667 -116.3546667 4.856 4.5 mh 4 240 0.2146 0.39 ci ci12178459 2016-02-10 03:55:03 4km WNW of Joshua Tree, California earthquake 3.11 33.7 NA 0 reviewed ci ci"
"295" "295 1992-06-28 12:02:31 34.1031667 -116.4246667 5.586 5 mh 3 285 0.1692 0.4 ci ci12178455 2016-02-10 18:01:58 1km SSE of Yucca Valley, California earthquake 5.95 31.61 NA 0 reviewed ci ci"
"296" "296 1992-06-28 12:02:16 34.0605 -116.4726667 5.378 5 mh 3 279 0.1441 0.14 ci ci12178451 2016-02-10 03:55:02 7km SSW of Yucca Valley, California earthquake 2.4 31.61 NA 0 reviewed ci ci"
"297" "297 1992-06-28 12:01:16 34.12 -116.323 5.706 5.7 ml 0 251.6 NA 0.224 ci ci3043630 2016-02-10 00:17:57 2km SSW of Joshua Tree, California earthquake NA NA NA 9 reviewed ci ci"
"298" "298 1992-06-28 12:00:45 34.131 -116.408 -1.1 5.77 ml 0 158.7 NA 0.194 ci ci3043549 2016-02-09 20:35:36 3km NE of Yucca Valley, California earthquake NA 2.73 NA 11 reviewed ci ci"
"299" "299 1992-06-28 11:57:34 34.2 -116.437 -0.097 7.3 mw 0 43.4 NA 0.194 ci ci3031111 2017-04-26 17:46:50 10km N of Yucca Valley, CA earthquake NA 0.31 NA 0 reviewed ci ci"
"300" "300 1992-06-05 21:46:43 40.3116667 -124.4065 19.606 4.89 md 18 243 0.0991 0.07 nc nc288494 2016-12-19 12:04:25 offshore Northern California earthquake 0.99 0.26 0.12 214 reviewed nc nc"
"301" "301 1992-05-18 15:44:17 33.951 -116.337 6.131 4.96 ml 0 30 NA 0.248 ci ci2052730 2016-02-10 07:18:58 15km E of Desert Hot Springs, California earthquake NA 0.309 NA 17 reviewed ci ci"
"302" "302 1992-05-06 02:38:43 33.943 -116.314 6.206 4.83 ml 0 28.2 NA 0.226 ci ci2050937 2016-02-10 07:14:44 15km NNE of Thousand Palms, California earthquake NA 0.507 NA 18 reviewed ci ci"
"303" "303 1992-05-04 16:19:49 33.941 -116.304 11.766 4.98 ml 0 41.2 NA 0.22 ci ci2050647 2016-02-10 07:14:04 16km NNE of Thousand Palms, California earthquake NA 0.226 NA 18 reviewed ci ci"
"304" "304 1992-05-04 09:14:23 44.51 -113.978 10 4.6 mb NA NA NA 1 us usp00056wh 2014-11-07 00:50:34 southern Idaho earthquake NA NA NA 17 reviewed us us"
"305" "305 1992-04-27 02:47:21 40.3238333 -124.6515 3.536 4.63 md 38 241 0.2739 0.08 nc nc268261 2016-12-19 08:15:18 offshore Northern California earthquake 0.73 1.03 0.22 101 reviewed nc nc"
"306" "306 1992-04-26 11:18:25 40.3828333 -124.555 21.713 6.57 mw 25 247 0.1901 0.07 nc nc268078 2017-04-26 17:46:37 offshore Northern California earthquake 1.09 0.35 NA 1 reviewed nc nc"
"307" "307 1992-04-26 07:41:40 40.4325 -124.566 18.824 6.45 mw 34 248 0.1802 0.12 nc nc268031 2017-04-26 17:46:36 offshore Northern California earthquake 1.31 0.34 NA 1 reviewed nc nc"
"308" "308 1992-04-25 19:15:31 40.2995 -124.5601667 5.786 4.63 md 22 252 0.2 0.09 nc nc267852 2016-12-19 07:22:29 offshore Northern California earthquake 1.72 0.96 0.3 74 reviewed nc nc"
"309" "309 1992-04-25 19:14:51 40.3095 -124.573 -0.068 4.74 md 26 234 0.3622 0.08 nc nc30500015 2016-12-19 07:22:25 offshore Northern California earthquake 1.17 2.91 0.1 20 automatic nc nc"
"310" "310 1992-04-25 18:47:03 40.3158333 -124.4863333 -0.788 4.56 md 14 250 0.2973 0.18 nc nc413292 2016-12-19 07:21:06 offshore Northern California earthquake 3.27 5.67 0.69 6 automatic nc nc"
"311" "311 1992-04-25 18:20:12 40.4406667 -124.406 -1.327 4.53 md 15 239 0.6423 0.1 nc nc1194332 2016-12-19 07:20:18 offshore Northern California earthquake 1.25 4.31 0.45 11 reviewed nc nc"
"312" "312 1992-04-25 18:06:05 40.3353333 -124.2286667 9.856 7.2 mh 9 115 0.1072 0.07 nc nc269151 2017-04-13 22:04:27 20km SSW of Rio Dell, California earthquake 0.33 0.64 NA 0 reviewed nc nc"
"313" "313 1992-04-23 04:50:23 33.96 -116.317 11.629 6.1 mw 0 63.1 NA 0.256 ci ci3019681 2017-04-26 17:46:33 17km NNE of Thousand Palms, California earthquake NA 0.216 NA 0 reviewed ci ci"
"314" "314 1992-04-23 02:25:29 33.956 -116.317 10.829 4.54 ml 0 62.7 NA 0.226 ci ci2047709 2016-02-10 10:39:02 17km NNE of Thousand Palms, California earthquake NA 0.263 NA 7 reviewed ci ci"
"315" "315 1992-03-26 16:30:00 37.2723333 -116.3598333 0.01 5.12 ml 126 238 NA 0.41 ci ci2045731 2016-04-02 08:38:56 53km NE of Beatty, NV nuclear explosion 99 31.61 0.083 9 reviewed ci ci"
"316" "316 1992-03-08 03:43:04 40.2326667 -124.2625 9.48 5.32 md 19 202 0.08108 0.06 nc nc255182 2016-12-19 05:01:56 Northern California earthquake 0.6 0.61 0.38 328 reviewed nc nc"
"317" "317 1991-11-26 18:35:00 37.0965 -116.0696667 0.01 4.53 ml 44 256 NA 0.26 ci ci2035484 2016-04-01 23:14:14 64km ENE of Beatty, NV nuclear explosion 99 31.61 0.08 8 reviewed ci ci"
"318" "318 1994-12-26 14:10:29 40.7383333 -124.3028333 22.622 5.4 mw 33 194 0.264 0.07 nc nc30065114 2017-06-01 16:04:30 offshore Northern California earthquake 0.38 0.73 NA 3 reviewed nc nc"
"319" "319 1994-12-20 10:27:47 35.9176667 -120.4646667 8.347 4.9 mw 58 30 0.01982 0.06 nc nc30064693 2016-12-22 23:06:34 Central California earthquake 0.16 0.24 NA 4 reviewed nc nc"
"320" "320 1994-12-16 03:03:37 40.6595 -125.2283333 5.023 4.6 mw 116 230 0.7045 0.22 nc nc30064424 2016-12-22 22:42:42 offshore Northern California earthquake 2.07 1.23 NA 4 reviewed nc nc"
"321" "321 1994-12-06 03:48:34 34.293 -118.389 8.208 4.54 ml 0 23.6 NA 0.331 ci ci3195727 2016-02-12 10:12:07 3km NW of Lake View Terrace, California earthquake NA 0.364 NA 54 reviewed ci ci"
"322" "322 1994-11-22 21:23:30 43.55 -127.187 10 4.6 mb NA NA NA 0.8 us usp0006p2v 2014-11-07 00:56:50 off the coast of Oregon earthquake NA NA NA 2 reviewed us us"
"323" "323 1994-11-14 01:28:23 40.3503333 -124.4698333 17.506 4.5 mw 18 249 0.1613 0.06 nc nc30062558 2016-12-22 20:06:40 offshore Northern California earthquake 1.04 0.21 NA 3 reviewed nc nc"
"324" "324 1994-10-27 17:45:58 43.515 -127.427 20 6.3 mwb NA NA NA 1.2 us usp0006mta 2016-11-09 23:49:36 off the coast of Oregon earthquake NA NA NA NA reviewed us us"
"325" "325 1994-10-14 00:57:25 40.3248333 -124.6205 18.816 4.5 mw 40 231 0.2514 0.09 nc nc30060477 2016-12-22 16:55:08 offshore Northern California earthquake 0.86 0.38 NA 3 reviewed nc nc"
"326" "326 1994-09-21 02:09:01 40.4235 -124.6258333 21.324 4.6 mw 55 231 0.2261 0.08 nc nc30058307 2016-12-22 14:40:26 offshore Northern California earthquake 0.66 0.44 NA 3 reviewed nc nc"
"327" "327 1994-09-20 15:40:56 38.7413333 -119.6363333 -0.934 4.5 mw 88 189 0.7766 0.09 nc nc30058304 2016-12-22 14:36:58 Northern California earthquake 0.27 0.51 NA 2 reviewed nc nc"
"328" "328 1994-09-20 15:38:36 38.739 -119.646 -0.371 4.5 ml 0 0 NA 0 ci ci3185451 2016-02-12 05:14:50 18km SSE of Gardnerville Ranchos, Nevada earthquake NA NA NA 0 reviewed ci ci"
"329" "329 1994-09-20 05:17:19 38.755 -119.633 -1.371 4.6 ml 0 0 NA 0 ci ci3185329 2016-02-12 17:54:55 18km SSE of Gardnerville Ranchos, Nevada earthquake NA NA NA 0 reviewed ci ci"
"330" "330 1994-09-12 23:57:09 38.7763333 -119.705 -0.942 5.1 mw 332 164 0.7685 0.46 nc nc30057222 2016-12-22 13:43:57 Northern California earthquake 0.44 0.65 NA 6 reviewed nc nc"
"331" "331 1994-09-12 12:23:43 38.819 -119.652 11.629 5.7 ms 0 0 NA 0 ci ci3184133 2017-06-01 16:02:06 11km SE of Gardnerville Ranchos, Nevada earthquake NA NA NA 0 reviewed ci ci"
"332" "332 1994-09-08 09:52:20 40.784 -127.425 10 5 ms NA NA NA 1 us usp0006j3r 2014-11-07 00:56:14 off the coast of Northern California earthquake NA NA NA 1 reviewed us us"
"333" "333 1994-09-01 15:15:48 40.4055 -126.3028333 4.972 7 mw 271 271 1.504 0.34 nc nc30056327 2017-04-26 17:49:28 off the coast of Northern California earthquake 2.04 2.33 NA 3 reviewed nc nc"
"334" "334 1994-08-01 21:34:31 34.64 -116.517 7.93 4.85 ml 0 57.6 NA 0.234 ci ci3178681 2016-02-12 07:34:04 34km WSW of Ludlow, California earthquake NA 0.574 NA 46 reviewed ci ci"
"335" "335 1994-06-19 10:39:32 40.3555 -124.4628333 18.676 4.9 mw 18 248 0.1541 0.06 nc nc30051264 2016-12-22 07:29:49 offshore Northern California earthquake 1.23 0.23 NA 5 reviewed nc nc"
"336" "336 1994-06-16 16:24:27 34.268 -116.402 2.52 4.97 ml 0 45.1 NA 0.175 ci ci3172554 2016-02-12 09:57:22 17km NNW of Joshua Tree, California earthquake NA 0.213 NA 50 reviewed ci ci"
"337" "337 1994-04-06 19:01:04 34.192 -117.095 5.726 4.78 ml 0 26.5 NA 0.202 ci ci3162132 2016-02-12 05:01:21 2km SE of Running Springs, California earthquake NA 0.563 NA 44 reviewed ci ci"
"338" "338 1994-03-20 21:20:12 34.231 -118.475 12.442 5.24 ml 0 27 NA 0.332 ci ci3159411 2016-11-09 22:07:22 3km WNW of Panorama City, California earthquake NA 0.134 NA 40 reviewed ci ci"
"339" "339 1994-03-13 16:59:03 40.3635 -124.9518333 8.894 4.7 mw 75 251 0.4829 0.1 nc nc397633 2016-12-22 02:18:42 offshore Northern California earthquake 0.79 1.81 NA 4 reviewed nc nc"
"340" "340 1994-01-29 11:20:35 34.306 -118.579 0.607 5.06 ml 0 22.4 NA 0.339 ci ci3147406 2016-02-12 14:53:30 6km NNE of Chatsworth, California earthquake NA 0.149 NA 20 reviewed ci ci"
"341" "341 1994-01-27 17:19:58 34.273 -118.563 14.535 4.57 ml 0 30.9 NA 0.333 ci ci3146628 2016-02-11 18:31:40 4km ENE of Chatsworth, California earthquake NA 0.082 NA 20 reviewed ci ci"
"342" "342 1994-01-24 04:15:18 34.347 -118.552 6.024 4.59 ml 0 25.5 NA 0.314 ci ci3145150 2016-02-12 17:25:41 9km SSW of Santa Clarita, California earthquake NA 0.335 NA 40 reviewed ci ci"
"343" "343 1994-01-22 22:54:10 34.393 -118.568 6.969 4.64 mc 0 79.5 NA 0.113 ci ci3187383 2016-02-11 23:49:51 6km WSW of Santa Clarita, California earthquake NA 1.007 NA 1 reviewed ci ci"
"344" "344 1994-01-21 18:39:15 34.301 -118.466 10.323 4.53 ml 0 37.2 NA 0.342 ci ci3145627 2016-02-12 07:11:41 3km NW of Pacoima, California earthquake NA 0.206 NA 33 reviewed ci ci"
"345" "345 1994-01-19 21:11:44 34.378 -118.619 10.83 5.07 ml 0 43.5 NA 0.352 ci ci3142597 2016-02-12 12:08:07 10km SSW of Valencia, California earthquake NA 0.524 NA 18 reviewed ci ci"
"346" "346 1994-01-19 21:09:28 34.379 -118.712 13.797 5.06 ml 0 41.5 NA 0.539 ci ci3142595 2016-02-13 08:36:11 8km ESE of Piru, California earthquake NA 0.188 NA 51 reviewed ci ci"
"347" "347 1994-01-19 14:09:14 34.215 -118.51 17.287 4.52 ml 0 34.3 NA 0.295 ci ci3142198 2016-02-11 18:27:52 3km NE of Reseda, California earthquake NA 0.353 NA 44 reviewed ci ci"
"348" "348 1994-01-19 01:16:25 43.66 -127.551 10 4.9 ms NA NA NA 1.2 us usp00066wx 2014-11-07 00:54:48 off the coast of Oregon earthquake NA NA NA 1 reviewed us us"
"349" "349 1994-01-18 15:23:46 34.379 -118.561 7.441 4.84 ml 0 60.6 NA 0.276 ci ci3141597 2016-02-12 14:48:29 6km SW of Santa Clarita, California earthquake NA 1.182 NA 38 reviewed ci ci"
"350" "350 1994-01-18 00:43:08 34.377 -118.698 10.709 5.24 ml 0 45.5 NA 0.311 ci ci3141286 2017-04-26 17:48:35 10km ESE of Piru, California earthquake NA 0.534 NA 8 reviewed ci ci"
"351" "351 1994-01-17 23:33:30 34.326 -118.698 9.083 5.58 ml 0 23.9 NA 0.317 ci ci3141273 2017-05-10 20:34:13 7km NNE of Simi Valley, California earthquake NA 0.84 NA 28 reviewed ci ci"
"352" "352 1994-01-17 20:46:02 34.302 -118.565 5.811 4.85 ml 0 43.5 NA 0.333 ci ci3141219 2016-02-11 23:46:30 6km NE of Chatsworth, California earthquake NA NA NA 37 reviewed ci ci"
"353" "353 1994-01-17 17:56:08 34.228 -118.572 19.099 4.63 ml 0 42 NA 0.327 ci ci3140853 2016-02-13 05:59:38 4km WSW of Northridge, California earthquake NA 0.589 NA 43 reviewed ci ci"
"354" "354 1994-01-17 15:54:10 34.376 -118.627 12.451 4.85 ml 0 35.6 NA 0.351 ci ci3140766 2016-02-13 08:34:48 10km SSW of Valencia, California earthquake NA 0.426 NA 41 reviewed ci ci"
"355" "355 1994-01-17 13:26:45 34.318 -118.456 5.864 4.68 ml 0 51.2 NA 0.336 ci ci3140684 2016-02-11 23:46:14 4km NNW of Pacoima, California earthquake NA NA NA 41 reviewed ci ci"
"356" "356 1994-01-17 13:06:28 34.251 -118.55 5.926 4.62 ml 0 59.3 NA 0.382 ci ci3140678 2016-02-11 21:12:10 2km NW of Northridge, California earthquake NA NA NA 46 reviewed ci ci"
"357" "357 1994-01-17 12:40:36 34.34 -118.614 5.395 5.2 ml 0 179.8 0.2682 0.373 ci ci3144694 2016-02-11 18:26:34 9km N of Chatsworth, California earthquake NA NA NA 21 reviewed ci ci"
"358" "358 1994-01-17 12:40:09 34.32 -118.507 5.495 4.82 ml 0 135.4 0.2177 0.292 ci ci3144673 2016-02-11 21:12:07 5km N of Granada Hills, California earthquake NA NA NA 18 reviewed ci ci"
"359" "359 1994-01-17 12:39:39 34.265 -118.54 5.88 4.89 ml 0 89.5 NA 0.362 ci ci3144652 2016-02-12 14:47:30 3km N of Northridge, California earthquake NA NA NA 23 reviewed ci ci"
"360" "360 1994-01-17 12:31:58 34.275 -118.493 5.317 5.89 ml 0 142.2 0.2557 0.494 ci ci3149646 2016-02-12 12:06:08 1km ENE of Granada Hills, California earthquake NA NA NA 4 reviewed ci ci"
"361" "361 1994-01-17 12:30:55 34.213 -118.537 18.202 6.7 mw 0 29.7 NA 0.31 ci ci3144585 2017-04-26 17:48:33 1km NNW of Reseda, CA earthquake NA 0.403 NA 0 reviewed ci ci"
"362" "362 2000-01-11 14:19:52 38.7693333 -122.9138333 5.77 4.59 mw 50 48 0.05405 0.1 nc nc21076750 2017-03-17 16:02:40 Northern California earthquake 0.15 0.39 NA 19 reviewed nc nc"
"363" "363 1999-12-26 19:41:53 40.2725 -124.3983333 22.716 4.8 mw 26 222 0.07297 0.09 nc nc21074105 2016-12-31 01:07:09 offshore Northern California earthquake 1 0.56 NA 4 reviewed nc nc"
"364" "364 1999-11-22 05:38:04 40.3995 -125.1373333 5.303 4.6 mw 97 238 0.6162 0.11 nc nc21068316 2016-12-30 23:36:40 offshore Northern California earthquake 0.83 1.37 NA 5 reviewed nc nc"
"365" "365 1999-10-25 18:26:00 34.617 -116.243 -0.764 4.63 ml 0 90 NA 0.199 ci ci3321011 2017-02-09 14:19:09 14km SSW of Ludlow, CA earthquake NA 0.501 NA 125 reviewed ci ci"
"366" "366 1999-10-22 16:08:48 34.865 -116.409 -0.069 4.99 mw 0 68.9 NA 0.212 ci ci9114812 2017-02-09 00:41:14 28km NW of Ludlow, California earthquake NA 0.633 NA 6 reviewed ci ci"
"367" "367 1999-10-21 01:57:38 34.863 -116.395 2.531 4.51 mw 0 43.2 NA 0.23 ci ci3320884 2017-02-07 19:06:45 27km NW of Ludlow, California earthquake NA 0.407 NA 6 reviewed ci ci"
"368" "368 1999-10-21 01:54:34 34.874 -116.391 0.008 4.98 mw 0 69.1 0.06404 0.243 ci ci3321590 2017-02-09 14:24:27 27km NW of Ludlow, California earthquake NA 1.529 NA 6 reviewed ci ci"
"369" "369 1999-10-18 06:35:47 34.3595 -116.1493333 -0.924 4.59 ml 44 45 NA 0.2 ci ci9111353 2017-02-09 00:24:23 26km NNW of Twentynine Palms, CA earthquake 0.3 1.09 0.178 56 reviewed ci ci"
"370" "370 1999-10-16 22:53:41 34.7075 -116.3561667 4.774 4.53 ml 34 50 NA 0.18 ci ci9109636 2016-04-02 14:13:54 18km W of Ludlow, CA earthquake 0.3 5.19 0.202 72 reviewed ci ci"
"371" "371 1999-10-16 20:14:10 34.686 -116.269 -1.216 4.53 ml 0 80.1 0.153 0.278 ci ci3321577 2017-02-09 14:54:01 11km WSW of Ludlow, CA earthquake NA 1.143 0.237 115 reviewed ci ci"
"372" "372 1999-10-16 20:13:37 34.689 -116.28 0.074 4.64 ml 0 52.4 NA 0.223 ci ci9109442 2016-04-01 21:33:02 12km WSW of Ludlow, CA earthquake NA 0.665 NA 199 reviewed ci ci"
"373" "373 1999-10-16 17:38:48 34.43 -116.252 -1.162 4.58 mw 0 65.4 NA 0.215 ci ci9109254 2017-02-09 14:49:01 33km N of Joshua Tree, CA earthquake NA 0.381 NA 6 reviewed ci ci"
"374" "374 1999-10-16 12:57:21 34.4415 -116.2525 0.838 5.37 mw 33 64 NA 0.13 ci ci3320736 2017-04-26 17:56:25 32km SSW of Ludlow, California earthquake 0.36 0.96 NA 6 reviewed ci ci"
"375" "375 1999-10-16 11:26:05 34.813 -116.341 4.885 4.63 ml 31 62 NA 0.28 ci ci9108775 2017-02-09 14:44:24 19km WNW of Ludlow, CA earthquake 6.39 31.61 0.114 218 reviewed ci ci"
"376" "376 1999-10-16 10:21:20 34.54 -116.266 -0.514 4.5 mh 0 60.2 0.2953 0.242 ci ci3321286 2017-02-09 14:29:30 22km SSW of Ludlow, CA earthquake NA 2.091 0.161 0 reviewed ci ci"
"377" "377 1999-10-16 10:20:52 34.362 -116.148 -1.009 4.76 ml 0 67.6 NA 0.173 ci ci9108709 2017-02-09 14:34:52 26km NNW of Twentynine Palms, CA earthquake NA 0.799 0.181 142 reviewed ci ci"
